,Date,NIFTY 50
2694,2018-11-20,10740.1
2695,2018-11-21,10670.95
2696,2018-11-22,10612.65
2697,2018-11-26,10568.3
2698,2018-11-27,10621.45
2699,2018-11-28,10708.75
2700,2018-11-29,10808.7
2701,2018-11-30,10892.1
2702,2018-12-03,10930.7
2703,2018-12-04,10877.1
2704,2018-12-05,10820.45
2705,2018-12-06,10718.15
2706,2018-12-07,10644.8
2707,2018-12-10,10508.7
2708,2018-12-11,10350.05
2709,2018-12-12,10591.0
2710,2018-12-13,10810.75
2711,2018-12-14,10784.5
2712,2018-12-17,10853.2
2713,2018-12-18,10850.9
2714,2018-12-19,10930.55
2715,2018-12-20,10885.2
2716,2018-12-21,10944.25
2717,2018-12-24,10780.9
2718,2018-12-26,10635.45
2719,2018-12-27,10817.9
2720,2018-12-28,10820.95
2721,2018-12-31,10913.2
2722,2019-01-01,10881.7
2723,2019-01-02,10868.85
2724,2019-01-03,10796.8
2725,2019-01-04,10699.7
2726,2019-01-07,10804.85
2727,2019-01-08,10786.25
2728,2019-01-09,10862.4
2729,2019-01-10,10859.35
2730,2019-01-11,10834.75
2731,2019-01-14,10807.0
2732,2019-01-15,10777.55
2733,2019-01-16,10899.65
2734,2019-01-17,10920.85
2735,2019-01-18,10914.85
2736,2019-01-21,10919.35
2737,2019-01-22,10949.8
2738,2019-01-23,10931.05
2739,2019-01-24,10844.05
2740,2019-01-25,10859.75
2741,2019-01-28,10792.45
2742,2019-01-29,10653.7
2743,2019-01-30,10702.25
2744,2019-01-31,10690.55
2745,2019-02-01,10851.35
2746,2019-02-04,10876.75
2747,2019-02-05,10908.65
2748,2019-02-06,10965.1
2749,2019-02-07,11070.45
2750,2019-02-08,11023.5
2751,2019-02-11,10930.9
2752,2019-02-12,10879.7
2753,2019-02-13,10870.55
2754,2019-02-14,10786.1
2755,2019-02-15,10780.25
2756,2019-02-18,10738.65
2757,2019-02-19,10636.7
2758,2019-02-20,10655.45
2759,2019-02-21,10744.1
2760,2019-02-22,10782.7
2761,2019-02-25,10813.25
2762,2019-02-26,10775.3
2763,2019-02-27,10881.2
2764,2019-02-28,10865.7
2765,2019-03-01,10842.65
2766,2019-03-05,10864.85
2767,2019-03-06,11024.85
2768,2019-03-07,11077.95
2769,2019-03-08,11038.85
2770,2019-03-11,11068.75
2771,2019-03-12,11231.35
2772,2019-03-13,11326.2
2773,2019-03-14,11382.5
2774,2019-03-15,11376.85
2775,2019-03-18,11473.85
2776,2019-03-19,11500.3
2777,2019-03-20,11553.35
2778,2019-03-22,11549.2
2779,2019-03-25,11395.65
2780,2019-03-26,11375.2
2781,2019-03-27,11531.45
2782,2019-03-28,11463.65
2783,2019-03-29,11625.45
2784,2019-04-01,11665.2
2785,2019-04-02,11711.55
2786,2019-04-03,11735.3
2787,2019-04-04,11660.2
2788,2019-04-05,11638.4
2789,2019-04-08,11704.35
2790,2019-04-09,11612.05
2791,2019-04-10,11646.85
2792,2019-04-11,11592.55
2793,2019-04-12,11612.85
2794,2019-04-15,11667.0
2795,2019-04-16,11736.2
2796,2019-04-18,11856.15
2797,2019-04-22,11727.05
2798,2019-04-23,11612.95
2799,2019-04-24,11601.5
2800,2019-04-25,11735.7
2801,2019-04-26,11683.75
2802,2019-04-30,11748.75
2803,2019-05-02,11725.55
2804,2019-05-03,11722.6
2805,2019-05-06,11605.8
2806,2019-05-07,11651.5
2807,2019-05-08,11478.7
2808,2019-05-09,11322.4
2809,2019-05-10,11314.15
2810,2019-05-13,11258.7
2811,2019-05-14,11151.65
2812,2019-05-15,11271.7
2813,2019-05-16,11180.35
2814,2019-05-17,11261.9
2815,2019-05-20,11651.9
2816,2019-05-21,11863.65
2817,2019-05-22,11727.95
2818,2019-05-23,11901.3
2819,2019-05-24,11748.0
2820,2019-05-27,11855.5
2821,2019-05-28,11958.35
2822,2019-05-29,11905.8
2823,2019-05-30,11865.3
2824,2019-05-31,11999.8
2825,2019-06-03,11953.75
2826,2019-06-04,12052.65
2827,2019-06-06,12039.8
2828,2019-06-07,11865.2
2829,2019-06-10,11934.9
2830,2019-06-11,11959.85
2831,2019-06-12,11962.45
2832,2019-06-13,11873.9
2833,2019-06-14,11910.1
2834,2019-06-17,11844.0
2835,2019-06-18,11677.05
2836,2019-06-19,11744.45
2837,2019-06-20,11653.65
2838,2019-06-21,11827.6
2839,2019-06-24,11725.8
2840,2019-06-25,11681.0
2841,2019-06-26,11768.15
2842,2019-06-27,11860.85
2843,2019-06-28,11861.15
2844,2019-07-01,11839.9
2845,2019-07-02,11890.3
2846,2019-07-03,11932.15
2847,2019-07-04,11928.8
2848,2019-07-05,11964.75
2849,2019-07-08,11770.4
2850,2019-07-09,11531.6
2851,2019-07-10,11536.15
2852,2019-07-11,11561.45
2853,2019-07-12,11601.15
2854,2019-07-15,11614.75
2855,2019-07-16,11596.65
2856,2019-07-17,11670.75
2857,2019-07-18,11675.6
2858,2019-07-19,11627.95
2859,2019-07-22,11392.85
2860,2019-07-23,11372.25
2861,2019-07-24,11322.45
2862,2019-07-25,11290.4
2863,2019-07-26,11247.45
2864,2019-07-29,11307.5
2865,2019-07-30,11213.7
2866,2019-07-31,11034.05
2867,2019-08-01,11060.2
2868,2019-08-02,10930.3
2869,2019-08-05,10895.8
2870,2019-08-06,10815.4
2871,2019-08-07,10958.1
2872,2019-08-08,10899.2
2873,2019-08-09,11087.9
2874,2019-08-13,11139.4
2875,2019-08-14,11003.25
2876,2019-08-16,11043.65
2877,2019-08-19,11094.8
2878,2019-08-20,11063.9
2879,2019-08-21,11018.15
2880,2019-08-22,10905.3
2881,2019-08-23,10699.6
2882,2019-08-26,11000.3
2883,2019-08-27,11106.55
2884,2019-08-28,11101.3
2885,2019-08-29,10996.05
2886,2019-08-30,10987.8
2887,2019-09-03,10960.95
2888,2019-09-04,10790.4
2889,2019-09-05,10860.95
2890,2019-09-06,10883.8
2891,2019-09-09,10936.7
2892,2019-09-11,11028.5
2893,2019-09-12,11058.3
2894,2019-09-13,10986.8
2895,2019-09-16,10994.85
2896,2019-09-17,11000.1
2897,2019-09-18,10872.8
2898,2019-09-19,10845.2
2899,2019-09-20,10746.8
2900,2019-09-23,11542.7
2901,2019-09-24,11590.7
2902,2019-09-25,11564.85
2903,2019-09-26,11469.85
2904,2019-09-27,11556.35
2905,2019-09-30,11491.15
2906,2019-10-01,11515.4
2907,2019-10-03,11322.25
2908,2019-10-04,11388.45
2909,2019-10-07,11196.2
2910,2019-10-09,11152.95
2911,2019-10-10,11280.5
2912,2019-10-11,11257.7
2913,2019-10-14,11335.9
2914,2019-10-15,11360.85
2915,2019-10-16,11464.95
2916,2019-10-17,11466.3
2917,2019-10-18,11580.3
2918,2019-10-22,11657.15
2919,2019-10-23,11596.2
2920,2019-10-24,11661.65
2921,2019-10-25,11646.15
2922,2019-10-27,11662.25
2923,2019-10-29,11643.95
2924,2019-10-30,11883.9
2925,2019-10-31,11890.45
2926,2019-11-01,11886.6
2927,2019-11-04,11928.9
2928,2019-11-05,11974.6
2929,2019-11-06,11911.5
2930,2019-11-07,12021.1
2931,2019-11-08,11987.15
2932,2019-11-11,11879.2
2933,2019-11-13,11908.3
2934,2019-11-14,11858.75
2935,2019-11-15,11904.2
2936,2019-11-18,11915.15
2937,2019-11-19,11919.45
2938,2019-11-20,12004.75
2939,2019-11-21,12025.65
2940,2019-11-22,11967.3
2941,2019-11-25,11922.45
2942,2019-11-26,12110.2
2943,2019-11-27,12068.5
2944,2019-11-28,12132.1
2945,2019-11-29,12146.2
2946,2019-12-02,12137.05
2947,2019-12-03,12067.65
2948,2019-12-04,11969.95
2949,2019-12-05,12071.25
2950,2019-12-06,12047.35
2951,2019-12-09,11939.1
2952,2019-12-10,11950.5
2953,2019-12-11,11867.35
2954,2019-12-12,11944.3
2955,2019-12-13,12026.4
2956,2019-12-16,12131.35
2957,2019-12-17,12082.45
2958,2019-12-18,12197.0
2959,2019-12-19,12223.4
2960,2019-12-20,12266.45
2961,2019-12-23,12235.45
2962,2019-12-24,12269.25
2963,2019-12-26,12211.85
2964,2019-12-27,12172.9
2965,2019-12-30,12274.9
2966,2019-12-31,12247.1
2967,2020-01-01,12202.15
2968,2020-01-02,12198.55
2969,2020-01-03,12261.1
2970,2020-01-06,12170.6
2971,2020-01-07,12079.1
2972,2020-01-08,11939.1
2973,2020-01-09,12153.15
2974,2020-01-10,12271.0
2975,2020-01-13,12296.7
2976,2020-01-14,12333.1
2977,2020-01-15,12349.4
2978,2020-01-16,12347.1
2979,2020-01-17,12328.4
2980,2020-01-20,12430.5
2981,2020-01-21,12195.3
2982,2020-01-22,12218.35
2983,2020-01-23,12123.75
2984,2020-01-24,12174.55
2985,2020-01-27,12197.1
2986,2020-01-28,12148.1
2987,2020-01-29,12114.9
2988,2020-01-30,12147.75
2989,2020-01-31,12100.4
2990,2020-02-01,11939.0
2991,2020-02-03,11627.45
2992,2020-02-04,11786.25
2993,2020-02-05,12005.85
2994,2020-02-06,12120.0
2995,2020-02-07,12151.15
2996,2020-02-10,12102.35
2997,2020-02-11,12108.4
2998,2020-02-12,12151.0
2999,2020-02-13,12219.55
3000,2020-02-14,12190.15
3001,2020-02-17,12131.8
3002,2020-02-18,12028.25
3003,2020-02-19,12090.6
3004,2020-02-20,12119.0
3005,2020-02-24,12012.55
3006,2020-02-25,11877.5
3007,2020-02-26,11738.55
3008,2020-02-27,11661.25
3009,2020-02-28,11382.0
3010,2020-03-02,11387.35
3011,2020-03-03,11217.55
3012,2020-03-04,11351.35
3013,2020-03-05,11306.05
3014,2020-03-06,10942.65
3015,2020-03-09,10742.05
3016,2020-03-11,10334.3
3017,2020-03-12,10039.95
3018,2020-03-13,9107.6
3019,2020-03-16,9587.8
3020,2020-03-17,9285.4
3021,2020-03-18,9088.45
3022,2020-03-19,8063.3
3023,2020-03-20,8284.45
3024,2020-03-23,7945.7
3025,2020-03-24,7848.3
3026,2020-03-25,7735.15
3027,2020-03-26,8451.0
3028,2020-03-27,8949.1
3029,2020-03-30,8385.95
3030,2020-03-31,8529.35
3031,2020-04-01,8584.1
3032,2020-04-03,8356.55
3033,2020-04-07,8446.3
3034,2020-04-08,8688.9
3035,2020-04-09,8973.05
3036,2020-04-13,9103.95
3037,2020-04-15,9196.4
3038,2020-04-16,8851.25
3039,2020-04-17,9323.45
3040,2020-04-20,9390.2
3041,2020-04-21,9016.95
3042,2020-04-22,9026.75
3043,2020-04-23,9232.35
3044,2020-04-24,9163.9
3045,2020-04-27,9259.7
3046,2020-04-28,9389.8
3047,2020-04-29,9408.6
3048,2020-04-30,9753.5
3049,2020-05-04,9533.5
3050,2020-05-05,9429.4
3051,2020-05-06,9226.8
3052,2020-05-07,9234.05
3053,2020-05-08,9376.95
3054,2020-05-11,9348.15
3055,2020-05-12,9168.85
3056,2020-05-13,9584.2
3057,2020-05-14,9213.95
3058,2020-05-15,9182.4
3059,2020-05-18,9158.3
3060,2020-05-19,8961.7
3061,2020-05-20,8889.15
3062,2020-05-21,9079.45
3063,2020-05-22,9067.9
3064,2020-05-26,9099.75
3065,2020-05-27,9082.2
3066,2020-05-28,9364.95
3067,2020-05-29,9422.2
3068,2020-06-01,9726.85
3069,2020-06-02,9880.85
3070,2020-06-03,10108.3
3071,2020-06-04,10054.25
3072,2020-06-05,10093.8
3073,2020-06-08,10326.75
3074,2020-06-09,10181.15
3075,2020-06-10,10072.6
3076,2020-06-11,10094.1
3077,2020-06-12,9544.95
3078,2020-06-15,9919.35
3079,2020-06-16,10014.8
3080,2020-06-17,9876.7
3081,2020-06-18,9863.25
3082,2020-06-19,10119.0
3083,2020-06-22,10318.75
3084,2020-06-23,10347.95
3085,2020-06-24,10529.25
3086,2020-06-25,10235.55
3087,2020-06-26,10378.9
3088,2020-06-29,10311.95
3089,2020-06-30,10382.6
3090,2020-07-01,10323.8
3091,2020-07-02,10493.05
3092,2020-07-03,10614.95
3093,2020-07-06,10723.85
3094,2020-07-07,10802.85
3095,2020-07-08,10818.65
3096,2020-07-09,10755.55
3097,2020-07-10,10764.1
3098,2020-07-13,10851.85
3099,2020-07-14,10750.85
3100,2020-07-15,10701.0
3101,2020-07-16,10706.2
3102,2020-07-17,10752.0
3103,2020-07-20,10999.45
3104,2020-07-21,11126.1
3105,2020-07-22,11231.2
3106,2020-07-23,11135.0
3107,2020-07-24,11149.95
3108,2020-07-27,11225.0
3109,2020-07-28,11154.1
3110,2020-07-29,11276.9
3111,2020-07-30,11254.3
3112,2020-07-31,11139.5
3113,2020-08-03,11057.55
3114,2020-08-04,10946.65
3115,2020-08-05,11155.75
3116,2020-08-06,11185.7
3117,2020-08-07,11186.65
3118,2020-08-10,11270.25
3119,2020-08-11,11322.25
3120,2020-08-12,11289.0
3121,2020-08-13,11334.85
3122,2020-08-14,11353.3
3123,2020-08-17,11248.9
3124,2020-08-18,11259.8
3125,2020-08-19,11452.15
3126,2020-08-20,11317.45
3127,2020-08-21,11409.65
3128,2020-08-24,11412.0
3129,2020-08-25,11513.1
3130,2020-08-26,11512.85
3131,2020-08-27,11609.3
3132,2020-08-28,11602.95
3133,2020-08-31,11777.55
3134,2020-09-01,11464.3
3135,2020-09-02,11478.55
3136,2020-09-03,11566.2
3137,2020-09-04,11354.4
3138,2020-09-07,11359.6
3139,2020-09-08,11378.55
3140,2020-09-09,11218.6
3141,2020-09-10,11363.3
3142,2020-09-11,11447.8
3143,2020-09-14,11540.15
3144,2020-09-15,11487.2
3145,2020-09-16,11538.45
3146,2020-09-17,11539.4
3147,2020-09-18,11584.1
3148,2020-09-21,11503.8
3149,2020-09-22,11301.75
3150,2020-09-23,11258.75
3151,2020-09-24,11011.0
3152,2020-09-25,10910.4
3153,2020-09-28,11140.85
3154,2020-09-29,11288.6
3155,2020-09-30,11244.45
3156,2020-10-01,11364.45
